flow1,flow2,flow3,flow4,flow5,pressure1,pressure2,pressure3,pressure4,pressure5,pressure6
26.0,25.0,0.0,0.0,0.0,-0.059,-0.074,-0.037,-0.069,-0.064,-0.069
27.0,26.0,0.0,0.0,0.0,-0.061,-0.076,-0.039,-0.071,-0.065,-0.072
26.0,26.0,0.0,0.0,0.0,-0.058,-0.074,-0.036,-0.068,-0.065,-0.068
27.0,26.0,0.0,0.0,0.0,-0.065,-0.078,-0.039,-0.073,-0.067,-0.078
26.0,26.0,0.0,0.0,0.0,-0.065,-0.078,-0.041,-0.074,-0.066,-0.076
26.0,26.0,0.0,0.0,0.0,-0.063,-0.077,-0.039,-0.072,-0.064,-0.07
27.0,26.0,0.0,0.0,0.0,-0.066,-0.076,-0.039,-0.07,-0.062,-0.07
27.0,26.0,0.0,0.0,0.0,-0.063,-0.076,-0.037,-0.068,-0.061,-0.071
26.0,26.0,0.0,0.0,0.0,-0.062,-0.075,-0.038,-0.071,-0.065,-0.071
27.0,26.0,0.0,0.0,0.0,-0.063,-0.074,-0.035,-0.067,-0.062,-0.069
26.0,26.0,0.0,0.0,0.0,-0.067,-0.079,-0.04,-0.072,-0.065,-0.072
27.0,26.0,0.0,0.0,0.0,-0.061,-0.073,-0.037,-0.07,-0.064,-0.07
26.0,26.0,0.0,0.0,0.0,-0.062,-0.073,-0.036,-0.068,-0.061,-0.069
27.0,26.0,0.0,0.0,0.0,-0.065,-0.079,-0.04,-0.069,-0.065,-0.07
26.0,26.0,0.0,0.0,0.0,-0.062,-0.074,-0.038,-0.069,-0.062,-0.07
27.0,26.0,0.0,0.0,0.0,-0.057,-0.072,-0.034,-0.068,-0.06,-0.067
27.0,26.0,0.0,0.0,0.0,-0.058,-0.072,-0.035,-0.068,-0.06,-0.066
26.0,25.0,0.0,0.0,0.0,-0.059,-0.07,-0.032,-0.065,-0.061,-0.067
27.0,26.0,0.0,0.0,0.0,-0.058,-0.071,-0.034,-0.068,-0.062,-0.069
27.0,26.0,0.0,0.0,0.0,-0.059,-0.071,-0.033,-0.065,-0.058,-0.064
26.0,26.0,0.0,0.0,0.0,-0.057,-0.067,-0.029,-0.062,-0.057,-0.062
27.0,26.0,0.0,0.0,0.0,-0.057,-0.072,-0.036,-0.067,-0.062,-0.068
26.0,26.0,0.0,0.0,0.0,-0.062,-0.069,-0.03,-0.062,-0.055,-0.063
26.0,26.0,0.0,0.0,0.0,-0.058,-0.07,-0.036,-0.07,-0.061,-0.069
27.0,25.0,0.0,0.0,0.0,-0.057,-0.072,-0.033,-0.065,-0.058,-0.066
26.0,26.0,1.0,0.0,0.0,-0.062,-0.069,-0.032,-0.063,-0.059,-0.066
27.0,26.0,0.0,0.0,0.0,-0.057,-0.068,-0.029,-0.063,-0.056,-0.067
27.0,26.0,0.0,0.0,0.0,-0.061,-0.071,-0.033,-0.063,-0.056,-0.064
26.0,26.0,0.0,0.0,0.0,-0.059,-0.068,-0.028,-0.06,-0.054,-0.062
27.0,26.0,0.0,0.0,0.0,-0.058,-0.068,-0.032,-0.063,-0.056,-0.064
27.0,26.0,0.0,0.0,0.0,-0.058,-0.07,-0.032,-0.063,-0.057,-0.065
26.0,25.0,0.0,0.0,0.0,-0.053,-0.067,-0.03,-0.063,-0.057,-0.066
26.0,26.0,0.0,0.0,0.0,-0.056,-0.066,-0.027,-0.063,-0.056,-0.064
27.0,26.0,0.0,0.0,0.0,-0.054,-0.069,-0.032,-0.063,-0.054,-0.065
26.0,25.0,0.0,0.0,0.0,-0.059,-0.07,-0.031,-0.064,-0.057,-0.063
26.0,26.0,0.0,0.0,0.0,-0.059,-0.068,-0.03,-0.063,-0.058,-0.065
27.0,26.0,0.0,0.0,0.0,-0.057,-0.066,-0.026,-0.06,-0.051,-0.059
27.0,26.0,0.0,0.0,0.0,-0.066,-0.076,-0.039,-0.071,-0.064,-0.077
26.0,25.0,0.0,0.0,0.0,-0.064,-0.079,-0.04,-0.072,-0.066,-0.077
27.0,26.0,0.0,0.0,0.0,-0.064,-0.076,-0.038,-0.071,-0.066,-0.076
27.0,26.0,0.0,0.0,0.0,-0.061,-0.076,-0.038,-0.073,-0.066,-0.076
26.0,26.0,0.0,0.0,0.0,-0.066,-0.078,-0.038,-0.07,-0.063,-0.071
27.0,27.0,0.0,0.0,0.0,-0.063,-0.074,-0.038,-0.071,-0.065,-0.074
28.0,26.0,0.0,0.0,0.0,-0.065,-0.077,-0.04,-0.07,-0.063,-0.071
26.0,26.0,0.0,0.0,0.0,-0.066,-0.076,-0.037,-0.069,-0.061,-0.069
27.0,26.0,0.0,0.0,0.0,-0.063,-0.074,-0.037,-0.07,-0.064,-0.072
26.0,25.0,0.0,0.0,0.0,-0.062,-0.074,-0.036,-0.067,-0.061,-0.068
27.0,26.0,0.0,0.0,0.0,-0.061,-0.075,-0.037,-0.067,-0.061,-0.066
26.0,26.0,0.0,0.0,0.0,-0.06,-0.074,-0.037,-0.068,-0.063,-0.07
26.0,26.0,0.0,0.0,0.0,-0.059,-0.069,-0.033,-0.065,-0.06,-0.068
27.0,26.0,0.0,0.0,0.0,-0.061,-0.072,-0.037,-0.071,-0.064,-0.072
26.0,25.0,0.0,0.0,0.0,-0.062,-0.072,-0.035,-0.065,-0.059,-0.065
27.0,27.0,0.0,0.0,0.0,-0.057,-0.071,-0.034,-0.066,-0.058,-0.066
27.0,25.0,0.0,0.0,0.0,-0.063,-0.072,-0.035,-0.066,-0.058,-0.066
26.0,26.0,0.0,0.0,0.0,-0.063,-0.075,-0.038,-0.071,-0.063,-0.07
27.0,26.0,0.0,0.0,0.0,-0.059,-0.072,-0.036,-0.069,-0.065,-0.071
26.0,26.0,0.0,0.0,0.0,-0.063,-0.072,-0.035,-0.064,-0.058,-0.067
27.0,25.0,0.0,0.0,0.0,-0.06,-0.069,-0.03,-0.063,-0.056,-0.063
26.0,26.0,0.0,0.0,0.0,-0.058,-0.069,-0.031,-0.064,-0.057,-0.065
27.0,26.0,0.0,0.0,0.0,-0.066,-0.078,-0.038,-0.07,-0.059,-0.067
27.0,26.0,0.0,0.0,0.0,-0.058,-0.068,-0.032,-0.064,-0.058,-0.065
27.0,25.0,0.0,0.0,0.0,-0.062,-0.072,-0.033,-0.063,-0.056,-0.062
26.0,26.0,0.0,0.0,0.0,-0.059,-0.068,-0.03,-0.063,-0.057,-0.064
26.0,26.0,0.0,0.0,0.0,-0.056,-0.069,-0.03,-0.063,-0.057,-0.066
27.0,26.0,0.0,0.0,0.0,-0.061,-0.072,-0.032,-0.061,-0.056,-0.06
26.0,25.0,0.0,0.0,0.0,-0.058,-0.068,-0.032,-0.064,-0.058,-0.065
27.0,26.0,0.0,0.0,0.0,-0.06,-0.072,-0.033,-0.065,-0.058,-0.065
26.0,26.0,0.0,0.0,0.0,-0.054,-0.068,-0.031,-0.062,-0.055,-0.065
27.0,25.0,0.0,0.0,0.0,-0.056,-0.069,-0.031,-0.064,-0.056,-0.065
26.0,26.0,0.0,0.0,0.0,-0.052,-0.067,-0.028,-0.061,-0.056,-0.064
27.0,25.0,0.0,0.0,0.0,-0.057,-0.069,-0.031,-0.064,-0.056,-0.064
26.0,26.0,0.0,0.0,0.0,-0.054,-0.067,-0.029,-0.063,-0.056,-0.066
27.0,26.0,0.0,0.0,0.0,-0.054,-0.065,-0.025,-0.059,-0.053,-0.06
26.0,25.0,0.0,0.0,0.0,-0.06,-0.071,-0.03,-0.06,-0.053,-0.06
26.0,26.0,0.0,0.0,0.0,-0.053,-0.065,-0.027,-0.057,-0.052,-0.059
27.0,25.0,0.0,0.0,0.0,-0.054,-0.07,-0.029,-0.061,-0.056,-0.061
26.0,26.0,0.0,0.0,0.0,-0.053,-0.065,-0.027,-0.059,-0.053,-0.06
26.0,26.0,0.0,0.0,0.0,-0.058,-0.068,-0.029,-0.061,-0.054,-0.062
27.0,26.0,0.0,0.0,0.0,-0.057,-0.066,-0.027,-0.06,-0.053,-0.062
26.0,26.0,0.0,0.0,0.0,-0.055,-0.064,-0.026,-0.06,-0.052,-0.06
27.0,25.0,0.0,0.0,0.0,-0.057,-0.066,-0.028,-0.061,-0.054,-0.06
26.0,26.0,0.0,0.0,0.0,-0.056,-0.069,-0.032,-0.065,-0.06,-0.066
27.0,26.0,0.0,0.0,0.0,-0.064,-0.074,-0.036,-0.069,-0.062,-0.068
27.0,26.0,0.0,0.0,0.0,-0.069,-0.08,-0.041,-0.072,-0.064,-0.074
26.0,26.0,0.0,0.0,0.0,-0.066,-0.075,-0.039,-0.072,-0.065,-0.075
26.0,26.0,0.0,0.0,0.0,-0.067,-0.078,-0.041,-0.072,-0.064,-0.072
27.0,26.0,0.0,0.0,0.0,-0.065,-0.074,-0.037,-0.07,-0.063,-0.068
26.0,26.0,0.0,0.0,0.0,-0.067,-0.077,-0.038,-0.069,-0.061,-0.068
27.0,26.0,0.0,0.0,0.0,-0.064,-0.073,-0.038,-0.069,-0.061,-0.072
26.0,26.0,0.0,0.0,0.0,-0.063,-0.076,-0.037,-0.068,-0.062,-0.068
27.0,25.0,0.0,0.0,0.0,-0.061,-0.073,-0.037,-0.069,-0.062,-0.07
27.0,26.0,0.0,0.0,0.0,-0.062,-0.073,-0.037,-0.067,-0.062,-0.07
26.0,26.0,0.0,0.0,0.0,-0.061,-0.073,-0.038,-0.069,-0.064,-0.07
26.0,26.0,0.0,0.0,0.0,-0.061,-0.071,-0.033,-0.063,-0.06,-0.065
27.0,26.0,0.0,0.0,0.0,-0.067,-0.076,-0.04,-0.072,-0.066,-0.079
27.0,26.0,0.0,0.0,0.0,-0.067,-0.076,-0.039,-0.07,-0.064,-0.076
27.0,25.0,0.0,0.0,0.0,-0.066,-0.077,-0.04,-0.071,-0.066,-0.078
27.0,27.0,0.0,0.0,0.0,-0.065,-0.076,-0.039,-0.07,-0.064,-0.072
26.0,26.0,0.0,0.0,0.0,-0.062,-0.074,-0.037,-0.069,-0.061,-0.067
26.0,25.0,0.0,0.0,0.0,-0.067,-0.076,-0.039,-0.071,-0.063,-0.071
27.0,26.0,0.0,0.0,0.0,-0.06,-0.073,-0.035,-0.068,-0.062,-0.068
27.0,26.0,0.0,0.0,0.0,-0.063,-0.076,-0.039,-0.072,-0.065,-0.075
26.0,26.0,0.0,0.0,0.0,-0.063,-0.077,-0.039,-0.07,-0.065,-0.073
27.0,26.0,0.0,0.0,0.0,-0.065,-0.076,-0.039,-0.071,-0.065,-0.072
27.0,26.0,0.0,0.0,0.0,-0.064,-0.073,-0.037,-0.067,-0.062,-0.067
27.0,26.0,0.0,0.0,0.0,-0.069,-0.078,-0.04,-0.07,-0.065,-0.073
26.0,26.0,0.0,0.0,0.0,-0.061,-0.075,-0.038,-0.07,-0.065,-0.071
27.0,26.0,0.0,0.0,0.0,-0.063,-0.076,-0.038,-0.071,-0.065,-0.078
26.0,26.0,0.0,0.0,0.0,-0.066,-0.074,-0.037,-0.068,-0.064,-0.072
27.0,25.0,0.0,0.0,0.0,-0.066,-0.075,-0.037,-0.068,-0.063,-0.07
26.0,26.0,0.0,0.0,0.0,-0.064,-0.075,-0.037,-0.068,-0.062,-0.068
27.0,26.0,0.0,0.0,0.0,-0.065,-0.075,-0.039,-0.069,-0.063,-0.068
26.0,26.0,0.0,0.0,0.0,-0.064,-0.073,-0.035,-0.065,-0.059,-0.066
27.0,26.0,0.0,0.0,0.0,-0.064,-0.075,-0.038,-0.069,-0.06,-0.071
27.0,26.0,0.0,0.0,0.0,-0.063,-0.074,-0.037,-0.067,-0.063,-0.069
27.0,26.0,0.0,0.0,0.0,-0.063,-0.073,-0.036,-0.067,-0.062,-0.069
25.0,25.0,0.0,0.0,0.0,-0.058,-0.068,-0.031,-0.064,-0.061,-0.07
27.0,26.0,0.0,0.0,0.0,-0.06,-0.074,-0.035,-0.067,-0.061,-0.071
27.0,26.0,0.0,0.0,0.0,-0.063,-0.071,-0.032,-0.062,-0.057,-0.064
26.0,26.0,0.0,0.0,0.0,-0.061,-0.072,-0.034,-0.066,-0.059,-0.069
27.0,25.0,0.0,0.0,0.0,-0.06,-0.071,-0.034,-0.066,-0.063,-0.069
26.0,26.0,0.0,0.0,0.0,-0.06,-0.074,-0.036,-0.067,-0.062,-0.068
27.0,26.0,0.0,0.0,0.0,-0.062,-0.07,-0.031,-0.064,-0.057,-0.066
26.0,25.0,0.0,0.0,0.0,-0.06,-0.073,-0.035,-0.069,-0.059,-0.068
23.0,22.0,0.0,0.0,5.0,0.007,-0.063,-0.025,-0.056,-0.052,-0.059
24.0,24.0,1.0,0.0,5.0,0.011,-0.061,-0.022,-0.053,-0.048,-0.056
24.0,24.0,0.0,0.0,4.0,0.002,-0.065,-0.026,-0.055,-0.05,-0.058
25.0,24.0,0.0,0.0,5.0,0.007,-0.061,-0.024,-0.052,-0.048,-0.059
25.0,24.0,0.0,0.0,4.0,0.007,-0.061,-0.024,-0.053,-0.048,-0.056
24.0,24.0,0.0,0.0,5.0,0.01,-0.062,-0.025,-0.056,-0.05,-0.06
25.0,24.0,0.0,0.0,5.0,0.01,-0.063,-0.028,-0.059,-0.052,-0.062
25.0,24.0,0.0,0.0,4.0,0.01,-0.063,-0.026,-0.056,-0.05,-0.059
24.0,24.0,0.0,0.0,5.0,0.006,-0.064,-0.026,-0.057,-0.05,-0.061
25.0,24.0,0.0,0.0,4.0,0.01,-0.064,-0.026,-0.058,-0.052,-0.061
25.0,24.0,0.0,0.0,5.0,0.005,-0.066,-0.028,-0.056,-0.049,-0.055
25.0,24.0,0.0,0.0,5.0,0.008,-0.066,-0.029,-0.059,-0.051,-0.062
25.0,24.0,0.0,0.0,4.0,0.004,-0.063,-0.025,-0.054,-0.048,-0.056
25.0,24.0,0.0,0.0,5.0,0.005,-0.067,-0.025,-0.056,-0.05,-0.056
25.0,25.0,0.0,0.0,5.0,0.008,-0.066,-0.029,-0.059,-0.053,-0.061
30.0,29.0,0.0,0.0,5.0,0.009,-0.066,-0.026,-0.055,-0.05,-0.059
24.0,24.0,0.0,0.0,5.0,0.013,-0.062,-0.025,-0.055,-0.05,-0.058
25.0,24.0,0.0,0.0,4.0,0.008,-0.06,-0.022,-0.055,-0.049,-0.055
24.0,23.0,0.0,0.0,5.0,0.006,-0.068,-0.03,-0.06,-0.055,-0.062
26.0,25.0,0.0,0.0,4.0,0.001,-0.072,-0.036,-0.066,-0.059,-0.068
25.0,25.0,0.0,0.0,5.0,0.0,-0.075,-0.038,-0.069,-0.063,-0.07
25.0,24.0,0.0,0.0,5.0,-0.005,-0.077,-0.041,-0.07,-0.063,-0.076
25.0,25.0,0.0,0.0,5.0,-0.005,-0.074,-0.038,-0.068,-0.061,-0.069
26.0,24.0,0.0,0.0,4.0,-0.003,-0.073,-0.037,-0.068,-0.06,-0.069
25.0,24.0,0.0,0.0,5.0,-0.002,-0.072,-0.035,-0.067,-0.06,-0.07
25.0,24.0,0.0,0.0,4.0,0.0,-0.074,-0.038,-0.068,-0.062,-0.074
25.0,24.0,0.0,0.0,5.0,0.001,-0.07,-0.034,-0.064,-0.06,-0.068
24.0,24.0,0.0,0.0,5.0,0.0,-0.072,-0.035,-0.066,-0.06,-0.069
25.0,24.0,0.0,0.0,4.0,-0.001,-0.075,-0.038,-0.071,-0.063,-0.076
25.0,24.0,0.0,0.0,5.0,-0.003,-0.074,-0.037,-0.068,-0.06,-0.07
25.0,25.0,0.0,0.0,4.0,0.001,-0.072,-0.034,-0.066,-0.056,-0.068
25.0,24.0,0.0,0.0,5.0,0.002,-0.07,-0.034,-0.065,-0.06,-0.068
27.0,25.0,0.0,0.0,5.0,0.0,-0.072,-0.033,-0.063,-0.055,-0.065
24.0,24.0,0.0,0.0,5.0,0.003,-0.071,-0.037,-0.068,-0.059,-0.07
25.0,25.0,0.0,0.0,4.0,0.005,-0.068,-0.032,-0.062,-0.056,-0.066
25.0,23.0,0.0,0.0,5.0,0.001,-0.073,-0.034,-0.064,-0.056,-0.066
25.0,25.0,0.0,0.0,4.0,0.002,-0.074,-0.038,-0.07,-0.062,-0.073
25.0,24.0,0.0,0.0,5.0,0.005,-0.068,-0.033,-0.066,-0.061,-0.069
25.0,25.0,0.0,0.0,4.0,0.004,-0.069,-0.032,-0.062,-0.056,-0.066
26.0,25.0,0.0,0.0,5.0,0.004,-0.069,-0.032,-0.063,-0.055,-0.065
25.0,24.0,0.0,0.0,5.0,0.003,-0.072,-0.034,-0.065,-0.055,-0.066
25.0,24.0,0.0,0.0,4.0,0.006,-0.066,-0.028,-0.059,-0.054,-0.062
25.0,24.0,0.0,0.0,5.0,0.002,-0.072,-0.034,-0.066,-0.059,-0.068
24.0,24.0,0.0,0.0,4.0,0.005,-0.066,-0.029,-0.058,-0.054,-0.064
25.0,24.0,0.0,0.0,5.0,0.009,-0.067,-0.028,-0.06,-0.054,-0.065
24.0,24.0,0.0,0.0,4.0,0.004,-0.069,-0.03,-0.059,-0.053,-0.063
25.0,24.0,0.0,0.0,5.0,0.007,-0.069,-0.031,-0.061,-0.054,-0.065
25.0,25.0,0.0,0.0,4.0,0.003,-0.071,-0.03,-0.062,-0.054,-0.064
25.0,23.0,0.0,0.0,4.0,0.002,-0.069,-0.03,-0.06,-0.055,-0.065
25.0,25.0,0.0,0.0,5.0,0.007,-0.063,-0.025,-0.057,-0.054,-0.062
25.0,24.0,0.0,0.0,5.0,0.007,-0.066,-0.03,-0.063,-0.056,-0.065
25.0,24.0,0.0,0.0,4.0,0.008,-0.066,-0.027,-0.058,-0.052,-0.059
25.0,25.0,0.0,0.0,5.0,0.0,-0.073,-0.034,-0.063,-0.055,-0.064
24.0,24.0,0.0,0.0,4.0,0.005,-0.068,-0.031,-0.062,-0.056,-0.066
25.0,24.0,0.0,0.0,5.0,0.003,-0.065,-0.03,-0.06,-0.056,-0.064
25.0,24.0,0.0,0.0,4.0,0.01,-0.063,-0.026,-0.057,-0.053,-0.063
25.0,24.0,0.0,0.0,5.0,0.004,-0.07,-0.032,-0.064,-0.055,-0.065
24.0,24.0,0.0,0.0,4.0,0.007,-0.066,-0.027,-0.056,-0.052,-0.059
25.0,24.0,1.0,0.0,5.0,0.01,-0.063,-0.025,-0.057,-0.052,-0.061
25.0,24.0,0.0,0.0,4.0,0.006,-0.066,-0.027,-0.057,-0.051,-0.06
25.0,24.0,0.0,0.0,5.0,0.006,-0.066,-0.028,-0.06,-0.054,-0.063
25.0,25.0,0.0,0.0,4.0,0.003,-0.067,-0.028,-0.058,-0.049,-0.058
25.0,24.0,0.0,0.0,5.0,0.001,-0.067,-0.027,-0.058,-0.05,-0.06
25.0,24.0,0.0,0.0,4.0,0.009,-0.063,-0.024,-0.054,-0.049,-0.057
24.0,24.0,0.0,0.0,5.0,0.004,-0.067,-0.028,-0.058,-0.052,-0.061
25.0,23.0,0.0,0.0,4.0,0.008,-0.068,-0.028,-0.059,-0.052,-0.06
24.0,24.0,0.0,0.0,5.0,0.01,-0.064,-0.028,-0.06,-0.055,-0.065
24.0,24.0,0.0,0.0,4.0,0.004,-0.067,-0.026,-0.056,-0.05,-0.059
25.0,25.0,0.0,0.0,5.0,0.013,-0.061,-0.024,-0.056,-0.051,-0.058
25.0,24.0,0.0,0.0,4.0,0.007,-0.064,-0.024,-0.054,-0.048,-0.056
25.0,23.0,0.0,0.0,5.0,0.007,-0.064,-0.025,-0.056,-0.049,-0.061
24.0,25.0,0.0,0.0,4.0,0.01,-0.063,-0.025,-0.057,-0.05,-0.061
25.0,23.0,0.0,0.0,4.0,0.004,-0.066,-0.026,-0.055,-0.048,-0.058
25.0,25.0,0.0,0.0,5.0,0.006,-0.067,-0.03,-0.061,-0.054,-0.065
24.0,24.0,0.0,0.0,4.0,0.008,-0.066,-0.026,-0.056,-0.049,-0.057
25.0,24.0,0.0,0.0,5.0,0.007,-0.065,-0.024,-0.055,-0.049,-0.057
25.0,24.0,0.0,0.0,4.0,0.008,-0.063,-0.027,-0.057,-0.053,-0.062
24.0,24.0,1.0,0.0,5.0,0.013,-0.062,-0.023,-0.056,-0.049,-0.059
25.0,24.0,0.0,0.0,4.0,0.009,-0.063,-0.027,-0.058,-0.051,-0.06
24.0,24.0,0.0,0.0,4.0,0.008,-0.063,-0.025,-0.055,-0.05,-0.059
25.0,24.0,0.0,0.0,5.0,0.008,-0.064,-0.026,-0.058,-0.05,-0.061
25.0,24.0,0.0,0.0,4.0,0.009,-0.061,-0.024,-0.055,-0.05,-0.06
24.0,25.0,0.0,0.0,5.0,0.006,-0.065,-0.026,-0.058,-0.051,-0.059
25.0,24.0,0.0,0.0,4.0,0.011,-0.065,-0.028,-0.06,-0.055,-0.064
25.0,24.0,0.0,0.0,4.0,0.008,-0.064,-0.027,-0.057,-0.052,-0.063
25.0,24.0,0.0,0.0,5.0,0.011,-0.063,-0.026,-0.057,-0.05,-0.061
24.0,24.0,0.0,0.0,4.0,0.01,-0.066,-0.026,-0.056,-0.05,-0.058
25.0,24.0,0.0,0.0,5.0,0.011,-0.061,-0.022,-0.054,-0.049,-0.057
24.0,24.0,0.0,0.0,4.0,0.013,-0.063,-0.029,-0.06,-0.058,-0.065
24.0,24.0,0.0,0.0,5.0,0.011,-0.06,-0.023,-0.052,-0.049,-0.059
26.0,24.0,0.0,0.0,4.0,0.009,-0.064,-0.027,-0.058,-0.052,-0.06
24.0,24.0,0.0,0.0,4.0,0.008,-0.064,-0.027,-0.061,-0.054,-0.065
25.0,24.0,0.0,0.0,5.0,0.01,-0.064,-0.026,-0.056,-0.05,-0.057
24.0,24.0,0.0,0.0,4.0,0.003,-0.067,-0.027,-0.056,-0.051,-0.058
25.0,24.0,0.0,0.0,5.0,0.01,-0.061,-0.024,-0.054,-0.049,-0.059
25.0,24.0,0.0,0.0,4.0,0.012,-0.06,-0.023,-0.054,-0.047,-0.058
25.0,24.0,0.0,0.0,5.0,0.008,-0.062,-0.022,-0.052,-0.047,-0.057
24.0,25.0,0.0,0.0,4.0,0.011,-0.062,-0.023,-0.054,-0.051,-0.06
25.0,24.0,0.0,0.0,5.0,0.012,-0.063,-0.025,-0.054,-0.049,-0.058
25.0,24.0,0.0,0.0,4.0,0.01,-0.064,-0.028,-0.059,-0.054,-0.063
25.0,24.0,0.0,0.0,5.0,0.013,-0.06,-0.024,-0.053,-0.047,-0.056
24.0,24.0,0.0,0.0,4.0,0.011,-0.059,-0.026,-0.058,-0.055,-0.065
24.0,24.0,0.0,0.0,5.0,0.015,-0.058,-0.024,-0.053,-0.05,-0.059
25.0,24.0,0.0,0.0,4.0,0.009,-0.061,-0.022,-0.052,-0.046,-0.054
25.0,24.0,0.0,0.0,4.0,0.004,-0.063,-0.023,-0.054,-0.047,-0.056
24.0,24.0,0.0,0.0,5.0,0.01,-0.06,-0.024,-0.054,-0.051,-0.061
25.0,24.0,0.0,0.0,4.0,0.01,-0.061,-0.022,-0.051,-0.047,-0.057
25.0,24.0,0.0,0.0,5.0,0.012,-0.062,-0.025,-0.056,-0.052,-0.062
25.0,24.0,0.0,0.0,4.0,0.008,-0.062,-0.025,-0.053,-0.047,-0.057
25.0,24.0,0.0,0.0,4.0,0.008,-0.064,-0.025,-0.055,-0.05,-0.058
24.0,24.0,0.0,0.0,5.0,0.008,-0.065,-0.025,-0.054,-0.046,-0.056
25.0,24.0,0.0,0.0,4.0,0.006,-0.068,-0.029,-0.059,-0.051,-0.061
25.0,24.0,1.0,0.0,5.0,0.01,-0.062,-0.027,-0.059,-0.055,-0.065
25.0,24.0,0.0,0.0,4.0,0.011,-0.059,-0.02,-0.05,-0.046,-0.056
25.0,24.0,0.0,0.0,5.0,0.011,-0.062,-0.024,-0.056,-0.05,-0.059
24.0,24.0,0.0,0.0,4.0,0.016,-0.059,-0.023,-0.054,-0.047,-0.057
25.0,24.0,0.0,0.0,4.0,0.013,-0.06,-0.024,-0.056,-0.049,-0.062
25.0,24.0,0.0,0.0,5.0,0.011,-0.06,-0.024,-0.056,-0.051,-0.062
25.0,24.0,0.0,0.0,4.0,0.015,-0.058,-0.02,-0.052,-0.046,-0.055
25.0,24.0,0.0,0.0,5.0,0.011,-0.063,-0.026,-0.055,-0.05,-0.062
25.0,24.0,0.0,0.0,4.0,0.011,-0.063,-0.027,-0.056,-0.049,-0.06
24.0,25.0,0.0,0.0,5.0,0.013,-0.06,-0.022,-0.05,-0.046,-0.053
25.0,24.0,0.0,0.0,4.0,0.014,-0.058,-0.023,-0.054,-0.049,-0.062
24.0,24.0,0.0,0.0,4.0,0.012,-0.057,-0.02,-0.051,-0.046,-0.057
25.0,24.0,0.0,0.0,5.0,0.014,-0.06,-0.02,-0.053,-0.046,-0.056
25.0,24.0,0.0,0.0,4.0,0.012,-0.055,-0.019,-0.052,-0.048,-0.056
24.0,24.0,0.0,0.0,5.0,0.008,-0.063,-0.024,-0.054,-0.047,-0.056
25.0,24.0,0.0,0.0,4.0,0.009,-0.067,-0.027,-0.058,-0.052,-0.061
24.0,24.0,0.0,0.0,5.0,0.008,-0.064,-0.026,-0.058,-0.051,-0.06
25.0,24.0,0.0,0.0,4.0,0.009,-0.06,-0.023,-0.055,-0.05,-0.06
25.0,23.0,0.0,0.0,4.0,0.01,-0.067,-0.029,-0.06,-0.052,-0.063
25.0,25.0,0.0,0.0,5.0,0.007,-0.061,-0.025,-0.056,-0.05,-0.061
24.0,24.0,0.0,0.0,4.0,0.008,-0.063,-0.024,-0.055,-0.049,-0.057
25.0,24.0,0.0,0.0,5.0,0.01,-0.059,-0.021,-0.053,-0.049,-0.056
24.0,23.0,0.0,0.0,4.0,0.012,-0.062,-0.025,-0.055,-0.05,-0.058
25.0,24.0,0.0,0.0,4.0,0.011,-0.065,-0.029,-0.059,-0.053,-0.061
24.0,25.0,0.0,0.0,5.0,0.004,-0.066,-0.027,-0.055,-0.048,-0.059
25.0,24.0,0.0,0.0,4.0,0.007,-0.065,-0.027,-0.058,-0.052,-0.061
25.0,24.0,0.0,0.0,5.0,0.012,-0.066,-0.028,-0.06,-0.053,-0.065
24.0,24.0,0.0,0.0,4.0,0.013,-0.062,-0.023,-0.053,-0.048,-0.055
25.0,24.0,0.0,0.0,4.0,0.011,-0.063,-0.026,-0.057,-0.052,-0.061
24.0,24.0,0.0,0.0,5.0,0.011,-0.06,-0.021,-0.054,-0.048,-0.057
25.0,24.0,0.0,0.0,4.0,0.011,-0.057,-0.019,-0.05,-0.044,-0.053
25.0,24.0,0.0,0.0,5.0,0.007,-0.064,-0.026,-0.057,-0.052,-0.061
24.0,25.0,0.0,0.0,4.0,0.005,-0.065,-0.028,-0.058,-0.051,-0.062
25.0,24.0,0.0,0.0,4.0,0.008,-0.064,-0.026,-0.057,-0.051,-0.062
25.0,24.0,0.0,0.0,5.0,0.007,-0.065,-0.027,-0.057,-0.053,-0.061
24.0,24.0,0.0,0.0,4.0,0.009,-0.063,-0.025,-0.053,-0.05,-0.055
25.0,24.0,0.0,0.0,4.0,0.005,-0.063,-0.025,-0.056,-0.051,-0.059
24.0,24.0,0.0,0.0,5.0,0.01,-0.061,-0.023,-0.054,-0.047,-0.057
25.0,24.0,1.0,0.0,4.0,0.006,-0.066,-0.027,-0.057,-0.05,-0.06
25.0,24.0,0.0,0.0,4.0,0.007,-0.065,-0.027,-0.058,-0.05,-0.059
25.0,24.0,0.0,0.0,5.0,0.011,-0.062,-0.024,-0.055,-0.051,-0.058
25.0,24.0,0.0,0.0,4.0,0.011,-0.063,-0.023,-0.054,-0.049,-0.059
25.0,24.0,0.0,0.0,4.0,0.009,-0.064,-0.025,-0.057,-0.051,-0.063
24.0,24.0,0.0,0.0,5.0,0.012,-0.062,-0.022,-0.052,-0.045,-0.053
25.0,24.0,0.0,0.0,5.0,0.006,-0.062,-0.021,-0.05,-0.044,-0.054
25.0,24.0,0.0,0.0,4.0,0.006,-0.061,-0.021,-0.051,-0.043,-0.052
