flow1,flow2,flow3,flow4,flow5,pressure1,pressure2,pressure3,pressure4,pressure5,pressure6
26.0,26.0,0.0,0.0,0.0,-0.047,-0.062,-0.012,-0.049,-0.05,-0.054
12.0,6.0,7.0,2.0,0.0,0.384,0.185,0.024,0.189,0.195,0.185
0.0,0.0,0.0,0.0,0.0,-0.016,-0.011,0.047,-0.004,-0.009,-0.014
26.0,25.0,0.0,0.0,0.0,-0.056,-0.071,-0.032,-0.065,-0.058,-0.064
26.0,26.0,0.0,0.0,0.0,-0.053,-0.068,-0.03,-0.064,-0.057,-0.065
26.0,26.0,0.0,0.0,0.0,-0.044,-0.061,-0.015,-0.051,-0.053,-0.059
8.0,7.0,6.0,1.0,0.0,0.459,0.109,0.024,0.11,0.117,0.106
10.0,7.0,8.0,3.0,0.0,0.454,0.11,0.022,0.109,0.119,0.108
8.0,7.0,6.0,2.0,0.0,0.458,0.132,0.02,0.132,0.136,0.132
26.0,26.0,0.0,0.0,0.0,-0.047,-0.062,-0.016,-0.056,-0.054,-0.063
26.0,25.0,0.0,0.0,0.0,-0.062,-0.072,-0.035,-0.065,-0.059,-0.065
0.0,0.0,0.0,0.0,0.0,-0.016,-0.013,0.043,-0.005,-0.007,-0.01
12.0,10.0,6.0,2.0,0.0,0.39,0.195,0.025,0.199,0.203,0.196
26.0,25.0,0.0,0.0,0.0,-0.04,-0.058,-0.018,-0.059,-0.059,-0.063
26.0,26.0,0.0,0.0,0.0,-0.041,-0.06,-0.015,-0.055,-0.054,-0.059
14.0,10.0,8.0,2.0,0.0,0.343,0.176,0.021,0.179,0.192,0.179
9.0,6.0,8.0,1.0,0.0,0.438,0.146,0.021,0.145,0.154,0.145
0.0,0.0,0.0,0.0,0.0,-0.024,-0.015,0.039,-0.009,-0.007,-0.014
12.0,10.0,11.0,5.0,0.0,0.392,0.204,0.026,0.203,0.214,0.205
13.0,8.0,11.0,2.0,0.0,0.391,0.25,0.019,0.246,0.263,0.25
9.0,7.0,6.0,2.0,0.0,0.457,0.077,0.022,0.078,0.089,0.078
9.0,7.0,7.0,3.0,0.0,0.459,0.112,0.023,0.113,0.121,0.112
9.0,7.0,8.0,3.0,0.0,0.444,0.103,0.023,0.104,0.112,0.1
26.0,26.0,0.0,0.0,0.0,-0.066,-0.076,-0.038,-0.069,-0.062,-0.069
8.0,6.0,7.0,1.0,0.0,0.463,0.249,0.023,0.25,0.263,0.25
0.0,0.0,0.0,0.0,0.0,-0.025,-0.015,0.039,-0.008,-0.008,-0.011
27.0,25.0,0.0,0.0,0.0,-0.049,-0.063,-0.018,-0.056,-0.056,-0.063
12.0,6.0,12.0,4.0,0.0,0.38,0.169,0.023,0.166,0.18,0.169
12.0,3.0,8.0,0.0,0.0,0.398,0.202,0.032,0.203,0.207,0.2
9.0,6.0,8.0,2.0,0.0,0.44,0.302,0.029,0.302,0.307,0.303
13.0,10.0,8.0,2.0,0.0,0.396,0.198,0.023,0.199,0.21,0.194
0.0,0.0,0.0,0.0,0.0,-0.026,-0.014,0.039,-0.008,-0.009,-0.013
11.0,7.0,11.0,1.0,0.0,0.39,0.25,0.017,0.249,0.265,0.253
8.0,6.0,6.0,1.0,0.0,0.468,0.257,0.022,0.258,0.271,0.258
9.0,7.0,6.0,1.0,0.0,0.44,0.119,0.023,0.12,0.127,0.118
27.0,25.0,0.0,0.0,0.0,-0.046,-0.062,-0.019,-0.057,-0.057,-0.064
16.0,11.0,11.0,5.0,0.0,0.329,0.179,0.018,0.178,0.186,0.179
12.0,10.0,4.0,1.0,0.0,0.443,0.132,0.047,0.116,0.129,0.135
26.0,27.0,0.0,0.0,0.0,-0.058,-0.069,-0.032,-0.064,-0.055,-0.065
9.0,5.0,8.0,2.0,0.0,0.461,0.382,0.017,0.386,0.396,0.385
8.0,6.0,6.0,3.0,0.0,0.455,0.09,0.023,0.092,0.106,0.092
26.0,26.0,0.0,0.0,0.0,-0.049,-0.065,-0.021,-0.058,-0.056,-0.063
27.0,26.0,0.0,0.0,0.0,-0.059,-0.07,-0.033,-0.064,-0.06,-0.065
13.0,11.0,9.0,4.0,0.0,0.378,0.16,0.022,0.157,0.169,0.159
26.0,26.0,0.0,0.0,0.0,-0.054,-0.068,-0.031,-0.061,-0.055,-0.062
12.0,10.0,6.0,2.0,0.0,0.39,0.195,0.025,0.199,0.203,0.196
0.0,0.0,0.0,0.0,0.0,-0.112,-0.1,-0.041,-0.093,-0.095,-0.1
9.0,7.0,6.0,2.0,0.0,0.468,0.084,0.024,0.086,0.096,0.085
0.0,0.0,0.0,0.0,0.0,-0.017,-0.012,0.04,-0.005,-0.007,-0.011
13.0,11.0,8.0,4.0,0.0,0.377,0.158,0.024,0.158,0.166,0.157
28.0,27.0,0.0,0.0,0.0,-0.055,-0.067,-0.019,-0.057,-0.057,-0.065
13.0,11.0,8.0,4.0,0.0,0.377,0.155,0.024,0.155,0.162,0.157
26.0,26.0,0.0,0.0,0.0,-0.045,-0.064,-0.019,-0.057,-0.055,-0.061
27.0,25.0,0.0,0.0,0.0,-0.051,-0.069,-0.023,-0.061,-0.058,-0.065
27.0,26.0,0.0,0.0,0.0,-0.046,-0.062,-0.018,-0.057,-0.057,-0.063
14.0,11.0,10.0,4.0,0.0,0.374,0.244,0.106,0.246,0.251,0.246
26.0,26.0,0.0,0.0,0.0,-0.063,-0.076,-0.037,-0.068,-0.062,-0.068
27.0,26.0,0.0,0.0,0.0,-0.046,-0.063,-0.02,-0.057,-0.057,-0.062
12.0,6.0,7.0,2.0,0.0,0.399,0.199,0.021,0.199,0.207,0.193
13.0,3.0,7.0,0.0,0.0,0.4,0.202,0.033,0.204,0.205,0.205
12.0,10.0,11.0,4.0,0.0,0.385,0.204,0.025,0.203,0.213,0.206
27.0,26.0,0.0,0.0,0.0,-0.056,-0.07,-0.032,-0.063,-0.055,-0.063
26.0,26.0,0.0,0.0,0.0,-0.054,-0.07,-0.03,-0.064,-0.057,-0.064
12.0,6.0,10.0,1.0,0.0,0.397,0.212,0.024,0.204,0.209,0.205
13.0,11.0,11.0,4.0,0.0,0.384,0.17,0.025,0.169,0.184,0.173
9.0,7.0,8.0,1.0,0.0,0.458,0.169,0.017,0.168,0.18,0.169
6.0,6.0,4.0,0.0,0.0,0.504,0.062,0.046,0.065,0.066,0.077
13.0,11.0,9.0,3.0,0.0,0.376,0.158,0.023,0.158,0.171,0.158
26.0,25.0,0.0,0.0,0.0,-0.058,-0.071,-0.033,-0.065,-0.06,-0.066
29.0,28.0,0.0,0.0,0.0,-0.053,-0.069,-0.022,-0.061,-0.061,-0.069
12.0,4.0,7.0,0.0,0.0,0.41,0.201,0.047,0.203,0.206,0.215
26.0,26.0,0.0,0.0,0.0,-0.059,-0.07,-0.033,-0.065,-0.058,-0.067
13.0,11.0,11.0,4.0,0.0,0.381,0.172,0.024,0.169,0.183,0.173
10.0,5.0,8.0,1.0,0.0,0.438,0.303,0.02,0.304,0.309,0.299
26.0,26.0,0.0,0.0,0.0,-0.056,-0.069,-0.032,-0.065,-0.06,-0.066
13.0,10.0,9.0,2.0,0.0,0.371,0.163,0.028,0.162,0.169,0.164
8.0,7.0,7.0,1.0,0.0,0.475,0.259,0.023,0.258,0.271,0.259
26.0,25.0,0.0,0.0,0.0,-0.043,-0.059,-0.013,-0.051,-0.051,-0.057
26.0,26.0,0.0,0.0,0.0,-0.052,-0.067,-0.028,-0.061,-0.054,-0.061
10.0,7.0,6.0,1.0,0.0,0.434,0.132,0.022,0.135,0.138,0.133
26.0,26.0,0.0,0.0,0.0,-0.055,-0.068,-0.032,-0.064,-0.058,-0.066
13.0,6.0,9.0,3.0,0.0,0.381,0.162,0.03,0.155,0.158,0.155
11.0,9.0,10.0,2.0,0.0,0.41,0.227,0.026,0.225,0.237,0.228
14.0,8.0,11.0,4.0,0.0,0.37,0.208,0.029,0.208,0.212,0.209
26.0,26.0,0.0,0.0,0.0,-0.046,-0.063,-0.017,-0.055,-0.051,-0.059
13.0,3.0,7.0,0.0,0.0,0.39,0.2,0.031,0.201,0.203,0.2
0.0,0.0,0.0,0.0,0.0,-0.018,-0.012,0.044,-0.005,-0.007,-0.013
0.0,0.0,0.0,0.0,0.0,-0.025,-0.013,0.04,-0.009,-0.008,-0.013
25.0,25.0,0.0,0.0,0.0,0.033,0.016,0.07,0.022,0.015,0.008
5.0,5.0,3.0,0.0,0.0,0.503,0.06,0.047,0.064,0.066,0.076
0.0,0.0,0.0,0.0,0.0,-0.026,-0.013,0.039,-0.009,-0.009,-0.013
10.0,6.0,7.0,2.0,0.0,0.425,0.107,0.021,0.106,0.111,0.1
6.0,5.0,4.0,0.0,0.0,0.423,0.061,0.047,0.066,0.067,0.078
16.0,11.0,11.0,5.0,0.0,0.328,0.176,0.018,0.176,0.181,0.175
27.0,26.0,0.0,0.0,0.0,-0.059,-0.07,-0.033,-0.066,-0.057,-0.065
12.0,6.0,11.0,5.0,0.0,0.391,0.201,0.026,0.198,0.205,0.193
0.0,0.0,0.0,0.0,0.0,-0.026,-0.013,0.039,-0.009,-0.007,-0.014
0.0,0.0,0.0,0.0,0.0,-0.025,-0.015,0.039,-0.008,-0.006,-0.012
26.0,26.0,0.0,0.0,0.0,-0.059,-0.072,-0.034,-0.067,-0.059,-0.068
25.0,24.0,0.0,0.0,0.0,-0.051,-0.067,-0.021,-0.061,-0.057,-0.065
9.0,6.0,8.0,1.0,0.0,0.455,0.337,0.017,0.338,0.352,0.337
6.0,5.0,4.0,0.0,0.0,0.438,0.062,0.048,0.066,0.069,0.079
26.0,26.0,0.0,0.0,0.0,-0.055,-0.067,-0.03,-0.063,-0.054,-0.064
13.0,11.0,9.0,4.0,0.0,0.371,0.157,0.023,0.151,0.157,0.15
27.0,26.0,0.0,0.0,0.0,-0.057,-0.069,-0.031,-0.065,-0.058,-0.065
27.0,26.0,0.0,0.0,0.0,-0.046,-0.064,-0.021,-0.061,-0.059,-0.065
8.0,7.0,6.0,2.0,0.0,0.467,0.079,0.022,0.08,0.091,0.078
12.0,11.0,12.0,4.0,0.0,0.38,0.17,0.026,0.167,0.183,0.173
13.0,11.0,8.0,3.0,0.0,0.387,0.164,0.034,0.159,0.162,0.16
0.0,0.0,0.0,0.0,0.0,-0.017,-0.012,0.047,-0.003,-0.009,-0.013
9.0,7.0,6.0,2.0,0.0,0.44,0.082,0.023,0.085,0.092,0.083
9.0,7.0,6.0,2.0,0.0,0.469,0.09,0.022,0.092,0.105,0.09
0.0,0.0,0.0,0.0,0.0,-0.017,-0.011,0.041,-0.005,-0.007,-0.011
14.0,10.0,10.0,4.0,0.0,0.371,0.245,0.109,0.247,0.25,0.244
9.0,6.0,7.0,2.0,0.0,0.448,0.236,0.019,0.236,0.241,0.235
12.0,6.0,8.0,2.0,0.0,0.389,0.197,0.02,0.2,0.207,0.194
26.0,26.0,0.0,0.0,0.0,-0.06,-0.068,-0.031,-0.062,-0.055,-0.064
27.0,26.0,0.0,0.0,0.0,-0.067,-0.08,-0.042,-0.074,-0.067,-0.078
13.0,10.0,9.0,4.0,0.0,0.378,0.248,0.109,0.244,0.248,0.241
0.0,0.0,0.0,0.0,0.0,-0.11,-0.101,-0.042,-0.093,-0.094,-0.098
26.0,26.0,0.0,0.0,0.0,-0.045,-0.064,-0.02,-0.057,-0.057,-0.064
28.0,26.0,0.0,0.0,0.0,-0.054,-0.07,-0.026,-0.063,-0.059,-0.068
9.0,6.0,8.0,1.0,0.0,0.443,0.23,0.02,0.229,0.237,0.228
0.0,0.0,0.0,0.0,0.0,-0.018,-0.012,0.045,-0.004,-0.007,-0.012
26.0,26.0,0.0,0.0,0.0,-0.042,-0.061,-0.017,-0.056,-0.056,-0.062
27.0,27.0,0.0,0.0,0.0,-0.057,-0.068,-0.032,-0.064,-0.057,-0.065
27.0,25.0,0.0,0.0,0.0,-0.046,-0.061,-0.015,-0.056,-0.053,-0.059
9.0,6.0,6.0,2.0,0.0,0.441,0.072,0.025,0.073,0.081,0.073
27.0,27.0,0.0,0.0,0.0,-0.049,-0.068,-0.02,-0.057,-0.056,-0.063
26.0,26.0,0.0,0.0,0.0,-0.043,-0.059,-0.014,-0.055,-0.055,-0.062
27.0,26.0,0.0,0.0,0.0,-0.056,-0.066,-0.03,-0.062,-0.056,-0.061
9.0,7.0,6.0,1.0,0.0,0.434,0.098,0.024,0.096,0.107,0.094
9.0,7.0,8.0,3.0,0.0,0.449,0.141,0.019,0.142,0.149,0.142
26.0,25.0,0.0,0.0,0.0,-0.049,-0.065,-0.02,-0.056,-0.055,-0.063
13.0,5.0,9.0,3.0,0.0,0.387,0.151,0.047,0.152,0.156,0.167
14.0,10.0,10.0,4.0,0.0,0.377,0.246,0.108,0.247,0.248,0.244
26.0,26.0,0.0,0.0,0.0,-0.048,-0.065,-0.02,-0.057,-0.054,-0.062
0.0,0.0,0.0,0.0,0.0,-0.025,-0.013,0.039,-0.008,-0.007,-0.013
9.0,7.0,7.0,1.0,0.0,0.461,0.165,0.017,0.164,0.174,0.164
27.0,26.0,0.0,0.0,0.0,-0.059,-0.069,-0.03,-0.059,-0.054,-0.059
13.0,7.0,9.0,4.0,0.0,0.376,0.157,0.022,0.157,0.169,0.157
13.0,11.0,8.0,1.0,0.0,0.383,0.169,0.025,0.17,0.182,0.173
26.0,26.0,0.0,0.0,0.0,-0.058,-0.069,-0.032,-0.064,-0.057,-0.065
27.0,26.0,0.0,0.0,0.0,-0.058,-0.066,-0.03,-0.06,-0.055,-0.063
12.0,7.0,11.0,1.0,0.0,0.389,0.253,0.021,0.25,0.268,0.255
9.0,6.0,7.0,1.0,0.0,0.448,0.232,0.019,0.232,0.237,0.23
9.0,6.0,6.0,1.0,0.0,0.448,0.096,0.023,0.094,0.105,0.094
13.0,6.0,8.0,1.0,0.0,0.381,0.17,0.021,0.169,0.18,0.168
0.0,0.0,0.0,0.0,0.0,-0.018,-0.011,0.042,-0.004,-0.007,-0.013
15.0,10.0,10.0,3.0,0.0,0.376,0.246,0.111,0.249,0.257,0.246
26.0,25.0,0.0,0.0,0.0,-0.044,-0.06,-0.016,-0.056,-0.056,-0.064
12.0,3.0,7.0,0.0,0.0,0.4,0.206,0.034,0.205,0.208,0.204
8.0,7.0,8.0,3.0,0.0,0.463,0.14,0.024,0.139,0.149,0.141
9.0,7.0,7.0,3.0,0.0,0.456,0.142,0.019,0.142,0.149,0.143
26.0,26.0,0.0,0.0,0.0,-0.053,-0.069,-0.033,-0.066,-0.058,-0.065
0.0,0.0,0.0,0.0,0.0,-0.026,-0.014,0.039,-0.009,-0.007,-0.014
14.0,10.0,10.0,5.0,0.0,0.379,0.244,0.105,0.248,0.255,0.244
14.0,7.0,9.0,5.0,0.0,0.379,0.203,0.048,0.205,0.207,0.22
0.0,0.0,0.0,0.0,0.0,-0.017,-0.012,0.043,-0.005,-0.008,-0.01
12.0,10.0,7.0,1.0,0.0,0.394,0.197,0.023,0.199,0.204,0.199
27.0,25.0,0.0,0.0,0.0,-0.056,-0.07,-0.032,-0.064,-0.059,-0.066
26.0,26.0,0.0,0.0,0.0,-0.053,-0.068,-0.032,-0.064,-0.056,-0.066
9.0,7.0,8.0,3.0,0.0,0.444,0.103,0.023,0.104,0.112,0.1
8.0,5.0,8.0,2.0,0.0,0.462,0.394,0.014,0.394,0.405,0.396
9.0,7.0,6.0,1.0,0.0,0.462,0.129,0.023,0.13,0.136,0.13
26.0,26.0,0.0,0.0,0.0,-0.054,-0.069,-0.031,-0.062,-0.054,-0.063
27.0,25.0,0.0,0.0,0.0,-0.054,-0.07,-0.035,-0.066,-0.056,-0.067
12.0,10.0,11.0,3.0,0.0,0.377,0.176,0.023,0.179,0.189,0.179
12.0,11.0,11.0,6.0,0.0,0.397,0.19,0.025,0.194,0.204,0.194
14.0,9.0,13.0,6.0,0.0,0.361,0.205,0.021,0.2,0.212,0.203
27.0,26.0,0.0,0.0,0.0,-0.067,-0.078,-0.038,-0.07,-0.064,-0.069
0.0,0.0,0.0,0.0,0.0,-0.026,-0.013,0.039,-0.008,-0.007,-0.012
14.0,11.0,9.0,2.0,0.0,0.362,0.147,0.028,0.146,0.153,0.146
27.0,26.0,0.0,0.0,0.0,-0.049,-0.066,-0.022,-0.064,-0.063,-0.07
13.0,6.0,12.0,5.0,0.0,0.381,0.169,0.022,0.166,0.185,0.172
26.0,26.0,0.0,0.0,0.0,-0.054,-0.068,-0.032,-0.061,-0.055,-0.063
26.0,26.0,0.0,0.0,0.0,-0.05,-0.065,-0.017,-0.055,-0.053,-0.062
0.0,0.0,0.0,0.0,0.0,-0.025,-0.013,0.04,-0.008,-0.008,-0.013
0.0,0.0,0.0,0.0,0.0,-0.022,-0.014,0.043,-0.008,-0.008,-0.014
8.0,7.0,6.0,3.0,0.0,0.374,0.239,0.097,0.241,0.244,0.241
11.0,6.0,9.0,1.0,0.0,0.408,0.227,0.021,0.225,0.236,0.229
11.0,9.0,9.0,2.0,0.0,0.433,0.283,0.021,0.289,0.296,0.281
27.0,26.0,0.0,0.0,0.0,-0.048,-0.063,-0.017,-0.056,-0.055,-0.061
8.0,7.0,7.0,1.0,0.0,0.463,0.256,0.022,0.257,0.27,0.255
14.0,9.0,13.0,5.0,0.0,0.343,0.176,0.02,0.171,0.189,0.177
13.0,11.0,8.0,1.0,0.0,0.387,0.169,0.022,0.169,0.182,0.172
27.0,27.0,0.0,0.0,0.0,-0.054,-0.07,-0.023,-0.061,-0.059,-0.063
0.0,0.0,0.0,0.0,0.0,-0.025,-0.014,0.041,-0.009,-0.008,-0.013
0.0,0.0,0.0,0.0,0.0,-0.026,-0.012,0.039,-0.008,-0.008,-0.013
12.0,5.0,10.0,2.0,0.0,0.407,0.215,0.031,0.216,0.219,0.217
8.0,6.0,6.0,2.0,0.0,0.453,0.101,0.023,0.099,0.108,0.096
10.0,9.0,7.0,2.0,0.0,0.447,0.303,0.025,0.302,0.31,0.301
8.0,8.0,7.0,3.0,0.0,0.455,0.242,0.023,0.241,0.249,0.243
14.0,10.0,10.0,4.0,0.0,0.378,0.248,0.109,0.251,0.258,0.249
12.0,6.0,7.0,1.0,0.0,0.384,0.184,0.026,0.186,0.194,0.183
16.0,11.0,11.0,5.0,0.0,0.327,0.178,0.018,0.18,0.19,0.181
26.0,26.0,0.0,0.0,0.0,-0.052,-0.066,-0.03,-0.061,-0.052,-0.063
26.0,26.0,0.0,0.0,0.0,-0.067,-0.078,-0.041,-0.072,-0.064,-0.072
10.0,6.0,8.0,2.0,0.0,0.405,0.219,0.027,0.217,0.225,0.218
27.0,25.0,0.0,0.0,0.0,-0.046,-0.062,-0.017,-0.055,-0.055,-0.059
0.0,0.0,0.0,0.0,0.0,-0.027,-0.014,0.04,-0.009,-0.007,-0.013
14.0,9.0,7.0,2.0,0.0,0.35,0.204,0.021,0.205,0.213,0.207
27.0,27.0,0.0,0.0,0.0,-0.047,-0.065,-0.017,-0.053,-0.055,-0.059
27.0,26.0,0.0,0.0,0.0,-0.06,-0.072,-0.034,-0.067,-0.061,-0.068
8.0,5.0,7.0,1.0,0.0,0.463,0.397,0.015,0.398,0.41,0.398
9.0,7.0,7.0,1.0,0.0,0.441,0.159,0.023,0.16,0.173,0.16
27.0,25.0,0.0,0.0,0.0,-0.051,-0.064,-0.018,-0.055,-0.054,-0.063
27.0,25.0,0.0,0.0,0.0,-0.057,-0.066,-0.028,-0.061,-0.054,-0.06
9.0,6.0,6.0,3.0,0.0,0.452,0.084,0.024,0.081,0.093,0.081
9.0,8.0,8.0,2.0,0.0,0.449,0.312,0.024,0.312,0.321,0.314
12.0,8.0,11.0,2.0,0.0,0.391,0.252,0.021,0.25,0.266,0.253
26.0,26.0,0.0,0.0,0.0,-0.047,-0.062,-0.016,-0.056,-0.054,-0.063
12.0,4.0,7.0,0.0,0.0,0.41,0.201,0.047,0.203,0.206,0.215
6.0,6.0,4.0,0.0,0.0,0.489,0.063,0.047,0.067,0.069,0.079
27.0,27.0,0.0,0.0,0.0,-0.055,-0.067,-0.03,-0.062,-0.058,-0.063
0.0,0.0,0.0,0.0,0.0,-0.025,-0.013,0.04,-0.008,-0.007,-0.013
9.0,6.0,6.0,2.0,0.0,0.46,0.111,0.034,0.11,0.113,0.107
27.0,26.0,0.0,0.0,0.0,-0.057,-0.069,-0.031,-0.065,-0.056,-0.066
10.0,5.0,7.0,2.0,0.0,0.442,0.302,0.03,0.275,0.274,0.265
12.0,3.0,7.0,0.0,0.0,0.4,0.206,0.034,0.205,0.208,0.204
13.0,4.0,7.0,0.0,0.0,0.392,0.202,0.032,0.203,0.205,0.203
9.0,6.0,6.0,1.0,0.0,0.458,0.118,0.023,0.121,0.128,0.12
14.0,11.0,8.0,3.0,0.0,0.379,0.16,0.024,0.16,0.172,0.16
13.0,7.0,11.0,5.0,0.0,0.392,0.216,0.046,0.21,0.216,0.227
0.0,0.0,0.0,0.0,0.0,-0.027,-0.012,0.039,-0.008,-0.007,-0.014
12.0,10.0,7.0,1.0,0.0,0.402,0.198,0.035,0.192,0.193,0.185
0.0,0.0,0.0,0.0,0.0,-0.017,-0.011,0.042,-0.004,-0.007,-0.012
13.0,6.0,9.0,3.0,0.0,0.375,0.149,0.03,0.148,0.154,0.149
14.0,9.0,7.0,2.0,0.0,0.362,0.208,0.02,0.208,0.216,0.211
14.0,11.0,10.0,4.0,0.0,0.369,0.242,0.107,0.245,0.249,0.244
27.0,27.0,0.0,0.0,0.0,-0.047,-0.065,-0.017,-0.053,-0.055,-0.059
27.0,26.0,0.0,0.0,0.0,-0.054,-0.07,-0.031,-0.063,-0.056,-0.064
13.0,4.0,7.0,0.0,0.0,0.401,0.203,0.032,0.205,0.208,0.204
0.0,0.0,0.0,0.0,0.0,-0.026,-0.013,0.039,-0.009,-0.008,-0.014
27.0,26.0,0.0,0.0,0.0,-0.056,-0.068,-0.031,-0.063,-0.055,-0.062
26.0,26.0,0.0,0.0,0.0,-0.041,-0.058,-0.012,-0.051,-0.051,-0.057
26.0,26.0,0.0,0.0,0.0,-0.049,-0.066,-0.02,-0.057,-0.055,-0.064
27.0,26.0,0.0,0.0,0.0,-0.044,-0.064,-0.018,-0.056,-0.056,-0.062
27.0,26.0,0.0,0.0,0.0,-0.064,-0.076,-0.038,-0.071,-0.066,-0.076
3.0,3.0,2.0,0.0,0.0,0.546,0.553,0.604,0.559,0.559,0.547
26.0,25.0,0.0,0.0,0.0,-0.044,-0.06,-0.015,-0.056,-0.056,-0.062
26.0,26.0,0.0,0.0,0.0,-0.061,-0.075,-0.035,-0.067,-0.062,-0.069
11.0,10.0,10.0,2.0,0.0,0.396,0.225,0.025,0.222,0.232,0.227
26.0,26.0,0.0,0.0,0.0,-0.063,-0.077,-0.039,-0.072,-0.064,-0.07
27.0,25.0,0.0,0.0,0.0,-0.05,-0.067,-0.02,-0.057,-0.055,-0.061
0.0,0.0,0.0,0.0,0.0,-0.025,-0.013,0.039,-0.008,-0.008,-0.013
8.0,6.0,6.0,2.0,0.0,0.46,0.104,0.022,0.104,0.113,0.1
27.0,26.0,0.0,0.0,0.0,-0.052,-0.069,-0.028,-0.067,-0.067,-0.076
27.0,26.0,0.0,0.0,0.0,-0.044,-0.064,-0.02,-0.058,-0.057,-0.063
14.0,10.0,9.0,4.0,0.0,0.382,0.248,0.113,0.253,0.258,0.247
26.0,26.0,0.0,0.0,0.0,-0.056,-0.069,-0.032,-0.064,-0.057,-0.063
26.0,26.0,0.0,0.0,0.0,-0.062,-0.075,-0.038,-0.069,-0.064,-0.069
15.0,5.0,10.0,5.0,0.0,0.358,0.129,0.049,0.092,0.106,0.118
12.0,10.0,11.0,5.0,0.0,0.399,0.191,0.026,0.191,0.204,0.192
27.0,26.0,0.0,0.0,0.0,-0.057,-0.068,-0.031,-0.063,-0.057,-0.064
26.0,25.0,0.0,0.0,0.0,-0.047,-0.062,-0.015,-0.054,-0.053,-0.06
9.0,6.0,7.0,1.0,0.0,0.454,0.125,0.036,0.127,0.13,0.126
8.0,7.0,6.0,2.0,0.0,0.47,0.091,0.022,0.092,0.104,0.092
14.0,5.0,8.0,4.0,0.0,0.394,0.235,0.039,0.243,0.246,0.258
26.0,26.0,0.0,0.0,0.0,-0.055,-0.069,-0.032,-0.063,-0.056,-0.066
26.0,26.0,0.0,0.0,0.0,-0.057,-0.069,-0.032,-0.064,-0.057,-0.065
14.0,9.0,12.0,4.0,0.0,0.342,0.186,0.025,0.186,0.196,0.186
27.0,26.0,0.0,0.0,0.0,-0.063,-0.076,-0.038,-0.07,-0.065,-0.071
27.0,26.0,0.0,0.0,0.0,-0.049,-0.068,-0.026,-0.066,-0.065,-0.07
11.0,7.0,9.0,1.0,0.0,0.409,0.216,0.031,0.214,0.218,0.214
27.0,26.0,0.0,0.0,0.0,-0.066,-0.076,-0.039,-0.071,-0.064,-0.077
9.0,7.0,7.0,1.0,0.0,0.441,0.159,0.023,0.16,0.173,0.16
12.0,11.0,7.0,1.0,0.0,0.389,0.167,0.024,0.169,0.181,0.17
13.0,6.0,11.0,3.0,0.0,0.379,0.167,0.022,0.17,0.178,0.169
12.0,10.0,10.0,2.0,0.0,0.401,0.226,0.026,0.223,0.233,0.228
27.0,26.0,0.0,0.0,0.0,-0.054,-0.068,-0.029,-0.063,-0.057,-0.064
9.0,6.0,7.0,2.0,0.0,0.444,0.327,0.018,0.324,0.339,0.325
14.0,8.0,12.0,4.0,0.0,0.361,0.191,0.031,0.193,0.2,0.192
8.0,7.0,6.0,2.0,0.0,0.47,0.091,0.022,0.092,0.104,0.092
13.0,6.0,9.0,4.0,0.0,0.371,0.157,0.022,0.157,0.17,0.159
15.0,9.0,9.0,5.0,0.0,0.334,0.161,0.019,0.162,0.174,0.165
26.0,26.0,0.0,0.0,0.0,-0.053,-0.066,-0.029,-0.062,-0.054,-0.064
27.0,26.0,0.0,0.0,0.0,-0.048,-0.064,-0.019,-0.055,-0.055,-0.062
27.0,26.0,0.0,0.0,0.0,-0.042,-0.06,-0.015,-0.054,-0.054,-0.058
7.0,6.0,7.0,1.0,0.0,0.468,0.255,0.023,0.257,0.268,0.257
27.0,26.0,0.0,0.0,0.0,-0.043,-0.063,-0.02,-0.056,-0.055,-0.062
26.0,26.0,0.0,0.0,0.0,-0.058,-0.068,-0.032,-0.064,-0.055,-0.066
12.0,10.0,10.0,4.0,0.0,0.388,0.2,0.026,0.183,0.195,0.184
16.0,10.0,13.0,2.0,0.0,0.439,0.245,0.019,0.245,0.249,0.242
12.0,4.0,7.0,0.0,0.0,0.411,0.203,0.05,0.205,0.206,0.216
12.0,4.0,8.0,1.0,0.0,0.405,0.198,0.046,0.201,0.206,0.214
27.0,26.0,0.0,0.0,0.0,-0.067,-0.076,-0.04,-0.072,-0.066,-0.079
26.0,26.0,0.0,0.0,0.0,-0.046,-0.062,-0.019,-0.057,-0.056,-0.062
26.0,26.0,0.0,0.0,0.0,-0.055,-0.064,-0.026,-0.06,-0.052,-0.06
27.0,26.0,0.0,0.0,0.0,-0.064,-0.077,-0.039,-0.071,-0.065,-0.074
10.0,7.0,8.0,3.0,0.0,0.431,0.118,0.022,0.12,0.126,0.119
27.0,25.0,0.0,0.0,0.0,-0.054,-0.07,-0.029,-0.061,-0.056,-0.061
13.0,11.0,8.0,1.0,0.0,0.376,0.169,0.024,0.17,0.182,0.173
10.0,8.0,8.0,1.0,0.0,0.435,0.304,0.022,0.301,0.311,0.301
26.0,26.0,0.0,0.0,0.0,-0.054,-0.068,-0.03,-0.061,-0.055,-0.065
27.0,26.0,0.0,0.0,0.0,-0.044,-0.059,-0.015,-0.054,-0.054,-0.061
27.0,26.0,0.0,0.0,0.0,-0.06,-0.074,-0.035,-0.067,-0.061,-0.071
0.0,0.0,0.0,0.0,0.0,-0.018,-0.011,0.041,-0.005,-0.008,-0.012
