sensor.flow0,sensor.flow1,sensor.flow2,sensor.flow3,sensor.flow4,sensor.pressure0,sensor.pressure1,sensor.pressure2,sensor.pressure3,sensor.pressure4,sensor.pressure5,valve.bigvalve0,valve.bigvalve1,valve.valve0,valve.valve1,valve.valve2,valve.valve3,valve.valve4,last_valve_change
1.6821193742981808,1.1645408195374278,1.2939343397327416,0.45287695184487814,0.0,2.66844,1.8248400000000002,1.034,1.8292800000000002,1.8159600000000002,1.7415,0,1,0,0,0,0,0,0.779564380645752
2.0450323066331477,1.363355934667154,1.4996912941464777,0.5453422036942397,0.0,2.68176,1.8248400000000002,1.03024,1.8337200000000002,1.8070800000000002,1.7286000000000001,0,1,0,0,0,0,0,1.968886137008667
2.0450323066331477,1.363355934667154,1.4996912941464777,0.5453422036942397,0.0,2.664,1.8159600000000002,1.034,1.8292800000000002,1.8026400000000002,1.7243,0,1,0,0,0,0,0,3.078179359436035
2.183855655625197,1.5468946954551763,1.6378871365903553,0.545962094597205,0.0,2.65956,1.8159600000000002,1.03024,1.8204000000000002,1.8026400000000002,1.72,0,1,0,0,0,0,0,4.261593341827393
2.183855655625197,1.5468946954551763,1.6378871365903553,0.545962094597205,0.0,2.67288,1.8070800000000002,1.03024,1.8204000000000002,1.8026400000000002,1.72,0,1,0,0,0,0,0,5.489372968673706
2.327833238728667,1.465667140066397,1.5518822417155573,0.6035088079342086,0.0,2.6196,1.8159600000000002,1.02648,1.8070800000000002,1.7848800000000002,1.7028,0,1,0,0,0,0,0,6.677666425704956
2.327833238728667,1.465667140066397,1.5518822417155573,0.6035088079342086,0.0,2.63292,1.8115200000000002,1.034,1.8070800000000002,1.7893200000000002,1.7114,0,1,0,0,0,0,0,7.891085147857666
2.210548513600022,1.5303825693715851,1.6154036660482338,0.6801708911720477,0.0,2.62848,1.8070800000000002,1.02648,1.8204000000000002,1.7982000000000002,1.72,0,1,0,0,0,0,0,9.150322437286377
2.210548513600022,1.5303825693715851,1.6154036660482338,0.6801708911720477,0.0,2.65956,1.8115200000000002,1.03024,1.8070800000000002,1.7937600000000002,1.7114,0,1,0,0,0,0,0,10.515820026397705
2.2722460055792,1.5148251556184036,1.666306804577492,0.6059295895550741,0.0,2.61072,1.7893200000000002,1.01896,1.7937600000000002,1.7893200000000002,1.7114,0,1,0,0,0,0,0,11.878340721130371
2.2722460055792,1.5148251556184036,1.666306804577492,0.6059295895550741,0.0,2.6196,1.8070800000000002,1.02648,1.8026400000000002,1.7848800000000002,1.7157,0,1,0,0,0,0,0,12.942630767822266
2.239883419153706,1.4932686909493578,1.586600356571808,0.653306447843071,0.0,2.62848,1.8070800000000002,1.02648,1.8026400000000002,1.7848800000000002,1.7028,0,1,0,0,0,0,0,14.108267307281494
2.239883419153706,1.4932686909493578,1.586600356571808,0.653306447843071,0.0,2.60628,1.8026400000000002,1.03024,1.8070800000000002,1.7893200000000002,1.7071,0,1,0,0,0,0,0,15.213995695114136
2.242767923860329,1.5250687230027775,1.6147773216381727,0.7176777780937568,0.0,2.64624,1.7937600000000002,1.034,1.8070800000000002,1.7760000000000002,1.7157,0,1,0,0,0,0,0,16.45457124710083
2.242767923860329,1.5250687230027775,1.6147773216381727,0.7176777780937568,0.0,2.62404,1.7982000000000002,1.03024,1.8026400000000002,1.7848800000000002,1.7114,0,1,0,0,0,0,0,17.720388889312744
2.2759937351530044,1.5444221652606904,1.6257086009860398,0.6502843477731578,0.0,2.6418,1.7982000000000002,1.03024,1.8070800000000002,1.7715600000000002,1.7028,0,1,0,0,0,0,0,18.995685815811157
2.2759937351530044,1.5444221652606904,1.6257086009860398,0.6502843477731578,0.0,2.61516,1.7937600000000002,1.034,1.8026400000000002,1.7893200000000002,1.7114,0,1,0,0,0,0,0,20.040533781051636
2.3147032147906206,1.5740110281306408,1.574007525726308,0.5555320090396016,0.0,2.60184,1.7937600000000002,1.03024,1.8026400000000002,1.7848800000000002,1.7028,0,1,0,0,0,0,0,21.245739221572876
2.3147032147906206,1.5740110281306408,1.574007525726308,0.5555320090396016,0.0,2.64624,1.8026400000000002,1.03024,1.8070800000000002,1.7937600000000002,1.7157,0,1,0,0,0,0,0,22.528425216674805
2.266649424742942,1.511094680525234,1.5950463771265464,0.6715981519675791,0.0,2.65068,1.7982000000000002,1.034,1.8026400000000002,1.7937600000000002,1.7157,0,1,0,0,0,0,0,23.731077432632446
2.266649424742942,1.511094680525234,1.5950463771265464,0.6715981519675791,0.0,2.62848,1.7982000000000002,1.03024,1.8026400000000002,1.7893200000000002,1.7071,0,1,0,0,0,0,0,24.99459743499756
2.226929575771299,1.5417148841379011,1.6273666681173575,0.5995553181305064,0.0,2.61516,1.7982000000000002,1.034,1.7982000000000002,1.7937600000000002,1.7028,0,1,0,0,0,0,0,26.161089420318604
2.226929575771299,1.5417148841379011,1.6273666681173575,0.5995553181305064,0.0,2.65068,1.8026400000000002,1.03024,1.8115200000000002,1.7893200000000002,1.7071,0,1,0,0,0,0,0,27.417030572891235
2.2958314138931852,1.5305593398466388,1.6155882132943782,0.5952177527348433,0.0,2.61072,1.7982000000000002,1.03024,1.8026400000000002,1.7893200000000002,1.7028,0,1,0,0,0,0,0,28.610358953475952
2.2958314138931852,1.5305593398466388,1.6155882132943782,0.5952177527348433,0.0,2.61072,1.7982000000000002,1.03776,1.8115200000000002,1.7937600000000002,1.7114,0,1,0,0,0,0,0,29.754364013671875
2.241711416242211,1.465733809043754,1.638175343651063,0.6035379867455085,0.0,2.62404,1.8026400000000002,1.034,1.8070800000000002,1.7715600000000002,1.7028,0,1,0,0,0,0,0,31.026729583740234
2.241711416242211,1.465733809043754,1.638175343651063,0.6035379867455085,0.0,2.5974,1.7982000000000002,1.03024,1.7982000000000002,1.7848800000000002,1.7071,0,1,0,0,0,0,0,32.2763876914978
2.2502577361622937,1.500183700167753,1.5835284473502456,0.6667496466594274,0.0,2.60628,1.7982000000000002,1.034,1.7937600000000002,1.7582400000000002,1.7028,0,1,0,0,0,0,0,33.5248122215271
2.2502577361622937,1.500183700167753,1.5835284473502456,0.6667496466594274,0.0,2.64624,1.8026400000000002,1.03024,1.7937600000000002,1.7893200000000002,1.7114,0,1,0,0,0,0,0,34.798004388809204
2.2794570481203396,1.5467690936111045,1.6281769314500705,0.6512704085262602,0.0,2.65512,1.8070800000000002,1.03024,1.7982000000000002,1.7715600000000002,1.7071,0,1,0,0,0,0,0,36.082698583602905
2.2794570481203396,1.5467690936111045,1.6281769314500705,0.6512704085262602,0.0,2.61516,1.7937600000000002,1.03024,1.7893200000000002,1.7626800000000002,1.6985,0,1,0,0,0,0,0,37.268221855163574
2.250663452218133,1.575459817621789,1.6504802966668368,0.6001742926348212,0.0,2.60628,1.7937600000000002,1.03024,1.7982000000000002,1.7848800000000002,1.7071,0,1,0,0,0,0,0,38.86651110649109
2.250663452218133,1.575459817621789,1.6504802966668368,0.6001742926348212,0.0,2.5752,1.7804400000000002,1.02648,1.7937600000000002,1.7582400000000002,1.6985,0,1,0,0,0,0,0,40.14543890953064
2.33057745925829,1.4674081601358255,1.5537278220255863,0.6905463808229182,0.0,2.5974,1.7982000000000002,1.034,1.8026400000000002,1.7804400000000002,1.6985,0,1,0,0,0,0,0,41.27233123779297
2.33057745925829,1.4674081601358255,1.5537278220255863,0.6905463808229182,0.0,2.58852,1.7893200000000002,1.03024,1.7848800000000002,1.7715600000000002,1.6985,0,1,0,0,0,0,0,42.54355430603027
2.2598518953027704,1.5065582617201307,1.6739533034562708,0.5858827021967377,0.0,2.59296,1.7893200000000002,1.03024,1.8026400000000002,1.7804400000000002,1.7028,0,1,0,0,0,0,0,43.76541757583618
2.2598518953027704,1.5065582617201307,1.6739533034562708,0.5858827021967377,0.0,2.58852,1.7893200000000002,1.03024,1.7982000000000002,1.7538000000000002,1.6985,0,1,0,0,0,0,0,45.08409333229065
2.264615375164366,1.593621898171794,1.5936212863032397,0.5871246462109493,0.0,2.6196,1.8026400000000002,1.034,1.8026400000000002,1.7760000000000002,1.6985,0,1,0,0,0,0,0,46.24622654914856
2.264615375164366,1.593621898171794,1.5936212863032397,0.5871246462109493,0.0,2.61072,1.8070800000000002,1.03024,1.8070800000000002,1.7848800000000002,1.6985,0,1,0,0,0,0,0,47.465219020843506
2.2634294093255165,1.4550648591342126,1.5359022220141763,0.6466953732962725,0.0,2.5974,1.7804400000000002,1.02648,1.7982000000000002,1.7893200000000002,1.7028,0,1,0,0,0,0,0,48.82210969924927
2.2634294093255165,1.4550648591342126,1.5359022220141763,0.6466953732962725,0.0,2.58852,1.7893200000000002,1.034,1.7937600000000002,1.7626800000000002,1.7071,0,1,0,0,0,0,0,50.00913596153259
2.30471662282491,1.5364741463185905,1.6218333458209073,0.6828771315325961,0.0,2.57964,1.7848800000000002,1.02648,1.7937600000000002,1.7848800000000002,1.6985,0,1,0,0,0,0,0,51.26572823524475
2.30471662282491,1.5364741463185905,1.6218333458209073,0.6828771315325961,0.0,2.59296,1.7848800000000002,1.02648,1.7937600000000002,1.7582400000000002,1.7028,0,1,0,0,0,0,0,52.67933750152588
2.3043071884514608,1.5362049273369867,1.613013755826822,0.6144815928341578,0.0,2.60628,1.7893200000000002,1.02648,1.8070800000000002,1.7893200000000002,1.7071,0,1,0,0,0,0,0,53.98185920715332
2.3043071884514608,1.5362049273369867,1.613013755826822,0.6144815928341578,0.0,2.64624,1.7937600000000002,1.03024,1.8115200000000002,1.7937600000000002,1.7071,0,1,0,0,0,0,0,55.057034492492676
2.261710057060217,1.4788139551359811,1.6527943710292963,0.6959134193807563,0.0,2.60628,1.7848800000000002,1.03024,1.7982000000000002,1.7804400000000002,1.7114,0,1,0,0,0,0,0,56.37259078025818
2.261710057060217,1.4788139551359811,1.6527943710292963,0.6959134193807563,0.0,2.59296,1.7893200000000002,1.034,1.8026400000000002,1.7893200000000002,1.7114,0,1,0,0,0,0,0,57.63219451904297
2.274014103865551,1.5160149551951376,1.6002383167415068,0.6737848791334565,0.0,2.58408,1.7848800000000002,1.03024,1.7982000000000002,1.7804400000000002,1.7071,0,1,0,0,0,0,0,58.849467277526855
2.274014103865551,1.5160149551951376,1.6002383167415068,0.6737848791334565,0.0,2.59296,1.8026400000000002,1.034,1.8070800000000002,1.7848800000000002,1.7028,0,1,0,0,0,0,0,60.15642166137695
2.289458139953058,1.5263051304104214,1.6110995471958962,0.5935628758736698,0.0,2.60184,1.7937600000000002,1.034,1.8070800000000002,1.7760000000000002,1.7028,0,1,0,0,0,0,0,61.317100524902344
2.289458139953058,1.5263051304104214,1.6110995471958962,0.5935628758736698,0.0,2.59296,1.7804400000000002,1.02272,1.7982000000000002,1.7671200000000002,1.6985,0,1,0,0,0,0,0,62.54503273963928
2.283533165004788,1.5223470446104643,1.6069201695818118,0.6765971803009184,0.0,2.5974,1.7893200000000002,1.03024,1.8026400000000002,1.7671200000000002,1.7028,0,1,0,0,0,0,0,63.77017593383789
2.283533165004788,1.5223470446104643,1.6069201695818118,0.6765971803009184,0.0,2.60184,1.7848800000000002,1.03024,1.7982000000000002,1.7893200000000002,1.7071,0,1,0,0,0,0,0,65.06619048118591
2.313569697987355,1.5672548843264178,1.6418856486008138,0.5970496327229406,0.0,2.6196,1.7893200000000002,1.02272,1.7937600000000002,1.7626800000000002,1.7028,0,1,0,0,0,0,0,66.55685210227966
2.313569697987355,1.5672548843264178,1.6418856486008138,0.5970496327229406,0.0,2.60184,1.7893200000000002,1.034,1.7982000000000002,1.7848800000000002,1.7028,0,1,0,0,0,0,0,67.90684294700623
2.2866694667341827,1.5516763977915369,1.5516800233178683,0.653339384618222,0.0,2.58852,1.7893200000000002,1.02648,1.7893200000000002,1.7626800000000002,1.6985,0,1,0,0,0,0,0,69.11148810386658
2.2866694667341827,1.5516763977915369,1.5516800233178683,0.653339384618222,0.0,2.5974,1.7848800000000002,1.03024,1.7937600000000002,1.7671200000000002,1.7028,0,1,0,0,0,0,0,70.4109435081482
2.3065932243449367,1.4881126229863968,1.6369215157457357,0.6696486846119648,0.0,2.60184,1.7937600000000002,1.03024,1.7893200000000002,1.7538000000000002,1.6942,0,1,0,0,0,0,0,71.91560745239258
2.3065932243449367,1.4881126229863968,1.6369215157457357,0.6696486846119648,0.0,2.57964,1.7715600000000002,1.02648,1.7893200000000002,1.7626800000000002,1.6985,0,1,0,0,0,0,0,73.28680372238159
2.2595933224469946,1.5583553686794136,1.558357453055971,0.6233438149752417,0.0,2.59296,1.7804400000000002,1.02648,1.7848800000000002,1.7538000000000002,1.6942,0,1,0,0,0,0,0,74.5808584690094
2.2595933224469946,1.5583553686794136,1.558357453055971,0.6233438149752417,0.0,2.59296,1.7804400000000002,1.034,1.7893200000000002,1.7582400000000002,1.7071,0,1,0,0,0,0,0,75.9057514667511
2.2965713696199526,1.5046387532170118,1.6630178612777269,0.7127213592196056,0.0,2.60628,1.7893200000000002,1.02648,1.7982000000000002,1.7848800000000002,1.7071,0,1,0,0,0,0,0,77.2133641242981
2.2965713696199526,1.5046387532170118,1.6630178612777269,0.7127213592196056,0.0,2.5974,1.7848800000000002,1.034,1.8026400000000002,1.7804400000000002,1.7028,0,1,0,0,0,0,0,78.41524362564087
2.2803673041529704,1.4910158263984314,1.5787254920067226,0.6139496651797439,0.0,2.664,1.8070800000000002,1.03024,1.8070800000000002,1.7937600000000002,1.7071,0,1,0,0,0,0,0,79.58941888809204
2.2803673041529704,1.4910158263984314,1.5787254920067226,0.6139496651797439,0.0,2.58852,1.7848800000000002,1.02648,1.7982000000000002,1.7582400000000002,1.6985,0,1,0,0,0,0,0,80.89420247077942
2.317917715088279,1.5452597578328306,1.6225211676194995,0.618102427504596,0.0,2.5974,1.7937600000000002,1.02648,1.7937600000000002,1.7582400000000002,1.6942,0,1,0,0,0,0,0,82.28630900382996
2.317917715088279,1.5452597578328306,1.6225211676194995,0.618102427504596,0.0,2.60184,1.7848800000000002,1.034,1.7982000000000002,1.7626800000000002,1.7071,0,1,0,0,0,0,0,83.60968232154846
2.280121524355863,1.5472414695366923,1.6286769006951562,0.6514712459818756,0.0,2.57076,1.7848800000000002,1.03024,1.7893200000000002,1.7538000000000002,1.6942,0,1,0,0,0,0,0,84.84357976913452
2.280121524355863,1.5472414695366923,1.6286769006951562,0.6514712459818756,0.0,2.61516,1.7982000000000002,1.03024,1.7982000000000002,1.7804400000000002,1.7071,0,1,0,0,0,0,0,86.02099585533142
2.2760468296859617,1.575724886103209,1.5757229917963154,0.6127814704240059,0.0,2.57964,1.7893200000000002,1.03024,1.7937600000000002,1.7626800000000002,1.6942,0,1,0,0,0,0,0,87.22769665718079
2.2760468296859617,1.575724886103209,1.5757229917963154,0.6127814704240059,0.0,2.58852,1.7937600000000002,1.03024,1.7893200000000002,1.7538000000000002,1.6985,0,1,0,0,0,0,0,88.54489302635193
2.324497329152637,1.5229445701962083,1.6031013122065245,0.7213944655408271,0.0,2.57076,1.7848800000000002,1.03024,1.7937600000000002,1.7582400000000002,1.6985,0,1,0,0,0,0,0,89.82374429702759
2.324497329152637,1.5229445701962083,1.6031013122065245,0.7213944655408271,0.0,2.59296,1.7982000000000002,1.02648,1.8070800000000002,1.7626800000000002,1.6985,0,1,0,0,0,0,0,91.00825881958008
2.256699447354957,1.504465290907251,1.6716271416479287,0.5850696674647492,0.0,2.6196,1.7893200000000002,1.02648,1.7893200000000002,1.7538000000000002,1.6899,0,1,0,0,0,0,0,92.31558060646057
2.256699447354957,1.504465290907251,1.6716271416479287,0.5850696674647492,0.0,2.5974,1.7848800000000002,1.02648,1.7848800000000002,1.7671200000000002,1.6985,0,1,0,0,0,0,0,93.6149525642395
2.3474243465683995,1.5379799278194959,1.61892773951508,0.6475716956891773,0.0,2.58852,1.7760000000000002,1.02648,1.7848800000000002,1.7582400000000002,1.6985,0,1,0,0,0,0,0,94.88901424407959
2.3474243465683995,1.5379799278194959,1.61892773951508,0.6475716956891773,0.0,2.61516,1.7982000000000002,1.02648,1.7893200000000002,1.7760000000000002,1.7071,0,1,0,0,0,0,0,96.23415279388428
2.246591409243306,1.5244700823646193,1.604703876386675,0.6418814916158969,0.0,2.5752,1.7848800000000002,1.02272,1.7848800000000002,1.7449200000000002,1.6942,0,1,0,0,0,0,0,97.49312949180603
2.246591409243306,1.5244700823646193,1.604703876386675,0.6418814916158969,0.0,2.65956,1.7982000000000002,1.02648,1.7982000000000002,1.7848800000000002,1.6985,0,1,0,0,0,0,0,98.81286835670471
2.339063776660383,1.5593733465854847,1.559373624865247,0.7017175676731943,0.0,2.60184,1.7937600000000002,1.02648,1.7937600000000002,1.7626800000000002,1.6985,0,1,0,0,0,0,0,100.16035151481628
2.339063776660383,1.5593733465854847,1.559373624865247,0.7017175676731943,0.0,2.61072,1.7937600000000002,1.02648,1.7982000000000002,1.7848800000000002,1.7071,0,1,0,0,0,0,0,101.29620146751404
2.285943501938061,1.5239672073584623,1.608633610836532,0.5926552921270788,0.0,2.61072,1.7893200000000002,1.03024,1.7937600000000002,1.7626800000000002,1.6985,0,1,0,0,0,0,0,102.62407755851746
2.285943501938061,1.5239672073584623,1.608633610836532,0.5926552921270788,0.0,2.5974,1.7893200000000002,1.02648,1.7893200000000002,1.7538000000000002,1.6856,0,1,0,0,0,0,0,103.86004567146301
2.2592414267804592,1.5061468169100618,1.673493578719135,0.6693968545862922,0.0,2.61516,1.7893200000000002,1.034,1.7982000000000002,1.7582400000000002,1.6985,0,1,0,0,0,0,0,105.11219334602356
2.2592414267804592,1.5061468169100618,1.673493578719135,0.6693968545862922,0.0,2.61072,1.7893200000000002,1.02648,1.7937600000000002,1.7626800000000002,1.6985,0,1,0,0,0,0,0,106.34799575805664
2.335255178456687,1.5568435813578816,1.6346877991532445,0.622738209201236,0.0,2.58408,1.7804400000000002,1.02648,1.7937600000000002,1.7538000000000002,1.6942,0,1,0,0,0,0,0,107.78562641143799
2.335255178456687,1.5568435813578816,1.6346877991532445,0.622738209201236,0.0,2.5974,1.7804400000000002,1.02648,1.7937600000000002,1.7804400000000002,1.6985,0,1,0,0,0,0,0,109.15193510055542
2.226329600788692,1.535399589787365,1.5353994548928969,0.6909298761068354,0.0,2.60628,1.7848800000000002,1.03024,1.7937600000000002,1.7538000000000002,1.6899,0,1,0,0,0,0,0,110.49678611755371
2.226329600788692,1.535399589787365,1.5353994548928969,0.6909298761068354,0.0,2.57076,1.7804400000000002,1.034,1.7848800000000002,1.7493600000000002,1.6899,0,1,0,0,0,0,0,111.87912845611572
2.317656335831417,1.495265478441004,1.6447928706537716,0.5981069589848719,0.0,2.61072,1.7848800000000002,1.02648,1.7893200000000002,1.7538000000000002,1.6813,0,1,0,0,0,0,0,113.28670310974121
2.317656335831417,1.495265478441004,1.6447928706537716,0.5981069589848719,0.0,2.57964,1.7760000000000002,1.02272,1.7848800000000002,1.7493600000000002,1.6942,0,1,0,0,0,0,0,114.61424326896667
2.2522118987088375,1.528291428742558,1.6087279678158672,0.6434912463611013,0.0,2.60628,1.7893200000000002,1.02648,1.7893200000000002,1.7804400000000002,1.6942,0,1,0,0,0,0,0,115.88811349868774
2.2522118987088375,1.528291428742558,1.6087279678158672,0.6434912463611013,0.0,2.61072,1.7937600000000002,1.02648,1.7937600000000002,1.7848800000000002,1.6985,0,1,0,0,0,0,0,117.22157216072083
2.2742595040239655,1.5919726754480712,1.5919711562110768,0.6064647814526726,0.0,2.56188,1.7760000000000002,1.03024,1.7937600000000002,1.7582400000000002,1.6856,0,1,0,0,0,0,0,118.62135243415833
2.2742595040239655,1.5919726754480712,1.5919711562110768,0.6064647814526726,0.0,2.59296,1.7760000000000002,1.02648,1.7893200000000002,1.7493600000000002,1.6942,0,1,0,0,0,0,0,119.97484183311462
2.3145527119581035,1.4878667830702257,1.6531824996016726,0.6612718738761835,0.0,2.5974,1.7848800000000002,1.03024,1.7848800000000002,1.7449200000000002,1.6856,0,1,0,0,0,0,0,121.15342998504639
2.3145527119581035,1.4878667830702257,1.6531824996016726,0.6612718738761835,0.0,2.60628,1.7893200000000002,1.034,1.7937600000000002,1.7538000000000002,1.7028,0,1,0,0,0,0,0,122.4192726612091
2.2747175573929037,1.5436275161090764,1.6248743932188718,0.649951147175155,0.0,2.5974,1.7760000000000002,1.02648,1.7893200000000002,1.7582400000000002,1.6899,0,1,0,0,0,0,0,123.7054705619812
2.2747175573929037,1.5436275161090764,1.6248743932188718,0.649951147175155,0.0,2.58852,1.7893200000000002,1.03024,1.7982000000000002,1.7760000000000002,1.6942,0,1,0,0,0,0,0,125.02331018447876
2.2564259903836095,1.5042753614733342,1.5878453037264983,0.6685663157920241,0.0,2.60184,1.7804400000000002,1.02648,1.7848800000000002,1.7538000000000002,1.6899,0,1,0,0,0,0,0,126.20185971260071
2.2564259903836095,1.5042753614733342,1.5878453037264983,0.6685663157920241,0.0,2.58408,1.7804400000000002,1.02648,1.7937600000000002,1.7804400000000002,1.7028,0,1,0,0,0,0,0,127.48142170906067
2.301707741501893,1.5934975625382832,1.5934991769417246,0.619694249931091,0.0,2.58408,1.7893200000000002,1.034,1.7893200000000002,1.7715600000000002,1.6899,0,1,0,0,0,0,0,128.5578875541687
2.301707741501893,1.5934975625382832,1.5934991769417246,0.619694249931091,0.0,2.59296,1.7848800000000002,1.02648,1.7893200000000002,1.7493600000000002,1.6942,0,1,0,0,0,0,0,129.872900724411
2.2577130708959414,1.5320101121102667,1.6126411816159743,0.6450561155069355,0.0,2.60628,1.7848800000000002,1.02648,1.7893200000000002,1.7538000000000002,1.6985,0,1,0,0,0,0,0,131.14019346237183
2.2577130708959414,1.5320101121102667,1.6126411816159743,0.6450561155069355,0.0,2.60184,1.7937600000000002,1.02648,1.7848800000000002,1.7538000000000002,1.6985,0,1,0,0,0,0,0,132.50104475021362
2.335965197198204,1.5329853569208767,1.6059855987917058,0.6569942183686739,0.0,2.57964,1.7760000000000002,1.02648,1.7848800000000002,1.7493600000000002,1.6813,0,1,0,0,0,0,0,133.99007630348206
2.335965197198204,1.5329853569208767,1.6059855987917058,0.6569942183686739,0.0,2.61072,1.7848800000000002,1.02648,1.7937600000000002,1.7760000000000002,1.6942,0,1,0,0,0,0,0,135.34853529930115
2.2222961276470152,1.538501868468138,1.6239730825480807,0.6837778724846371,0.0,2.58852,1.7848800000000002,1.03024,1.7893200000000002,1.7582400000000002,1.6942,0,1,0,0,0,0,0,136.43618726730347
2.2222961276470152,1.538501868468138,1.6239730825480807,0.6837778724846371,0.0,2.60628,1.7848800000000002,1.02648,1.7937600000000002,1.7715600000000002,1.6942,0,1,0,0,0,0,0,137.67781448364258
2.354666162885792,1.5137084260796498,1.597801647160648,0.6727583940416084,0.0,2.58408,1.7804400000000002,1.02648,1.7893200000000002,1.7626800000000002,1.6985,0,1,0,0,0,0,0,138.91414976119995
2.354666162885792,1.5137084260796498,1.597801647160648,0.6727583940416084,0.0,2.5974,1.7760000000000002,1.02648,1.7937600000000002,1.7582400000000002,1.6985,0,1,0,0,0,0,0,140.48739290237427
2.267765831598367,1.4882335175004144,1.629970307365295,0.6378148301972272,0.0,2.58852,1.7804400000000002,1.02648,1.7848800000000002,1.7493600000000002,1.6813,0,1,0,0,0,0,0,141.85186529159546
2.267765831598367,1.4882335175004144,1.629970307365295,0.6378148301972272,0.0,2.57964,1.7760000000000002,1.02272,1.7848800000000002,1.7538000000000002,1.6899,0,1,0,0,0,0,0,143.24452757835388
2.3087010474159837,1.5639557082856053,1.5639573078164797,0.5957931077841732,0.0,2.60184,1.7893200000000002,1.03024,1.7893200000000002,1.7582400000000002,1.6942,0,1,0,0,0,0,0,144.6423201560974
2.3087010474159837,1.5639557082856053,1.5639573078164797,0.5957931077841732,0.0,2.57964,1.7848800000000002,1.02648,1.7893200000000002,1.7582400000000002,1.6985,0,1,0,0,0,0,0,145.92616415023804
2.301343341831661,1.5342200650027118,1.619454513058418,0.6818753183967617,0.0,2.6196,1.7893200000000002,1.02648,1.8026400000000002,1.7582400000000002,1.6985,0,1,0,0,0,0,0,147.09142351150513
2.301343341831661,1.5342200650027118,1.619454513058418,0.6818753183967617,0.0,2.58852,1.7804400000000002,1.03024,1.7937600000000002,1.7582400000000002,1.6942,0,1,0,0,0,0,0,148.3997347354889
2.3014944896800857,1.5078817259146344,1.5872443544894568,0.6348979147854978,0.0,2.58408,1.7804400000000002,1.03024,1.7893200000000002,1.7538000000000002,1.6942,0,1,0,0,0,0,0,149.7114486694336
2.3014944896800857,1.5078817259146344,1.5872443544894568,0.6348979147854978,0.0,2.5974,1.7893200000000002,1.02648,1.7982000000000002,1.7760000000000002,1.6899,0,1,0,0,0,0,0,150.93335008621216
2.223064165468985,1.5390430668921256,1.6245445057298644,0.5985154012508037,0.0,2.58852,1.7848800000000002,1.02648,1.7893200000000002,1.7715600000000002,1.6985,0,1,0,0,0,0,0,152.15221238136292
2.223064165468985,1.5390430668921256,1.6245445057298644,0.5985154012508037,0.0,2.61072,1.7848800000000002,1.02648,1.7937600000000002,1.7582400000000002,1.6985,0,1,0,0,0,0,0,153.24808049201965
2.2860852625107255,1.5240618626886602,1.608732122053072,0.6773623374561265,0.0,2.58852,1.7760000000000002,1.02648,1.7893200000000002,1.7582400000000002,1.6899,0,1,0,0,0,0,0,154.61121320724487
2.2860852625107255,1.5240618626886602,1.608732122053072,0.6773623374561265,0.0,2.57964,1.7760000000000002,1.03024,1.7848800000000002,1.7538000000000002,1.6856,0,1,0,0,0,0,0,155.8706705570221
2.3406427077100087,1.5882858206295623,1.671875012954697,0.5851563664926448,0.0,2.5974,1.7893200000000002,1.03024,1.7937600000000002,1.7582400000000002,1.6942,0,1,0,0,0,0,0,157.1072347164154
2.3406427077100087,1.5882858206295623,1.671875012954697,0.5851563664926448,0.0,3.4587600000000003,3.5298000000000003,3.20728,3.6141600000000005,3.5830800000000007,3.4271000000000003,0,1,0,0,0,0,0,158.55569553375244
1.6807317810156175,1.1204840567720846,1.120485596189926,0.4802062653559841,0.0,3.4010400000000005,3.4632000000000005,3.1208,3.4543200000000005,3.4276800000000005,3.2723,0,1,0,0,0,0,0,159.7053210735321
1.6807317810156175,1.1204840567720846,1.120485596189926,0.4802062653559841,0.0,2.2688400000000004,1.11444,1.11672,1.07004,1.0212,1.0105,0,1,0,0,0,0,0,160.82985186576843
2.0373623422858733,1.2733351351004771,0.1697781994426886,0.0,2.2071294578298253,2.16228,1.09668,1.1092,1.10556,1.05228,1.0277,0,1,0,0,0,0,0,162.15644454956055
2.0373623422858733,1.2733351351004771,0.1697781994426886,0.0,2.2071294578298253,2.14452,1.10112,1.11296,1.11444,1.07004,1.032,0,1,0,0,0,0,0,163.5262930393219
3.0206412030403613,1.8588931975290302,0.0,0.0,2.9432465192093504,2.1534,1.10112,1.11672,1.11444,1.05672,1.0277,0,1,0,0,0,0,0,164.85268092155457
3.0206412030403613,1.8588931975290302,0.0,0.0,2.9432465192093504,2.13564,1.09668,1.10544,1.11888,1.06116,1.0191000000000001,0,1,0,0,0,0,0,166.02244663238525
3.0407214931041904,1.8428539321877502,0.0,0.0,2.948561627659581,2.1312,1.0878,1.10544,1.10112,1.04784,1.0105,0,1,0,0,0,0,0,167.11663913726807
3.0407214931041904,1.8428539321877502,0.0,0.0,2.948561627659581,2.09568,1.10112,1.1092,1.10112,1.06116,1.0191000000000001,0,1,0,0,0,0,0,168.37329769134521
3.089661442374574,1.8700611995407745,0.0,0.0,2.927054218830458,2.1178800000000004,1.09224,1.11296,1.10112,1.05672,1.0234,0,1,0,0,0,0,0,169.67490768432617
3.089661442374574,1.8700611995407745,0.0,0.0,2.927054218830458,2.1312,1.09668,1.10544,1.11444,1.05228,1.0234,0,1,0,0,0,0,0,170.94122076034546
